"Calling_Number";"Calling_IMEI";"Date";"Heure";"Type";"Duration";"Called_Number";"Called_IMEI";"Forward_Number";"End Time"
"4RU8UU64IUU";;24/06/2017;23:09:46;"Incoming SMS";"00:00:00";"4RU8U338494";"355325I8658R48I";"4RU893RII99";
"4RU8UU64IUU";"35384RI88R5889I";24/06/2017;23:10:10;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8UU64IUU";;24/06/2017;23:10:14;"Incoming SMS";"00:00:00";"4RU8U338494";"355325I8658R48I";"4RU893RII99";
"4RU8U338494";"355325I8658R48I9";24/06/2017;23:10:19;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8UU64IUU";"35384RI88R5889I";24/06/2017;23:10:20;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8U338494";;24/06/2017;23:10:20;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";;24/06/2017;23:10:23;"Incoming SMS";"00:00:00";"4RU8U338494";"355325I8658R48I";"4RU893RII99";
"4RU8UU64IUU";"35384RI88R5889I";24/06/2017;23:10:36;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8UU64IUU";;24/06/2017;23:10:39;"Incoming SMS";"00:00:00";"4RU8U338494";"355325I8658R48I";"4RU893RII99";
"4RU8U338494";"355325I8658R48I9";24/06/2017;23:10:50;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;24/06/2017;23:10:51;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";24/06/2017;23:11:08;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8UU64IUU";"35384RI88R5889I";24/06/2017;23:11:09;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8U338494";;24/06/2017;23:11:09;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";;24/06/2017;23:11:12;"Incoming SMS";"00:00:00";"4RU8U338494";"355325I8658R48I";"4RU893RII99";
"4RU8UU64IUU";"35384RI88R5889I";24/06/2017;23:12:03;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8UU64IUU";;24/06/2017;23:12:06;"Incoming SMS";"00:00:00";"4RU8U338494";"355325I8658R48I";"4RU893RII99";
"4RU8UU64IUU";"35384RI88R5889I";24/06/2017;23:13:17;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8UU64IUU";;24/06/2017;23:13:20;"Incoming SMS";"00:00:00";"4RU8U338494";"355325I8658R48I";"4RU893RII99";
"4RU8U338494";"355325I8658R48I9";24/06/2017;23:14:00;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;24/06/2017;23:14:01;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";24/06/2017;23:14:35;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;24/06/2017;23:14:37;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";24/06/2017;23:14:59;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;24/06/2017;23:15:00;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";24/06/2017;23:15:33;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8UU64IUU";;24/06/2017;23:15:37;"Incoming SMS";"00:00:00";"4RU8U338494";"355325I8658R48I";"4RU893RII99";
"4RU8U338494";"355325I8658R48I9";24/06/2017;23:17:42;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;24/06/2017;23:17:43;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";24/06/2017;23:18:50;"Outgoing SMS";"00:00:00";"4RU8U338494";;;
"4RU8UU64IUU";;24/06/2017;23:18:53;"Incoming SMS";"00:00:00";"4RU8U338494";"355325I8658R48I";"4RU893RII99";
"4RU8U338494";"355325I8658R48I9";24/06/2017;23:27:27;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;24/06/2017;23:27:28;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";24/06/2017;23:27:43;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;24/06/2017;23:27:44;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";;24/06/2017;23:29:36;"Forward";"00:00:08";"4RU8U338494";"355325I8658R48I";"4RU8U338494";
"4RU8UU64IUU";;24/06/2017;23:29:36;"Incoming Call";"00:00:08";"4RU8U338494";"355325I8658R48I";"4RU8U338494";24.06.2017 23:29:44
"4RU8UU64IUU";"35384RI88R5889I";24/06/2017;23:29:37;"Outgoing Call";"00:00:07";"4RU8U338494";;;24.06.2017 23:29:44
"4RU8U338494";"355325I8658R48I";24/06/2017;23:29:51;"Outgoing Call";"00:00:17";"4RU8UU64IUU";;"4RU8UU64IUU";24.06.2017 23:30:08
"4RU8U338494";;24/06/2017;23:29:51;"Incoming Call";"00:00:16";"4RU8UU64IUU";"35384RI88R5889I";;24.06.2017 23:30:07
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:06:15;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;25/06/2017;00:06:16;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:06:17;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;25/06/2017;00:06:18;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:08:48;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;25/06/2017;00:08:49;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:08:56;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;25/06/2017;00:08:57;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:09:08;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;25/06/2017;00:09:10;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:09:34;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;25/06/2017;00:09:36;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:10:39;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;25/06/2017;00:10:40;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:10:57;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;25/06/2017;00:10:58;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:11:45;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;25/06/2017;00:11:46;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:12:44;"Outgoing SMS";"00:00:00";"4RU93I29693";;"4RU6598III6";
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:14:19;"Outgoing SMS";"00:00:00";"4RU93I29693";;"4RU6598III6";
"4RU8U338494";"355325I8658R48I";25/06/2017;00:24:54;"Outgoing Call";"00:00:06";"4RU8UU64IUU";;"4RU8UU64IUU";25.06.2017 00:25:00
"4RU8U338494";;25/06/2017;00:24:54;"Forward";"00:00:05";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8U338494";;25/06/2017;00:24:54;"Incoming Call";"00:00:05";"4RU8UU64IUU";;;
"4RU8U338494";;25/06/2017;00:37:29;"Forward";"00:00:06";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8U338494";"355325I8658R48I";25/06/2017;00:37:30;"Outgoing Call";"00:00:07";"4RU8UU64IUU";;"4RU8UU64IUU";25.06.2017 00:37:37
"4RU8U338494";;25/06/2017;00:37:30;"Incoming Call";"00:00:06";"4RU8UU64IUU";;;
"4RU8U338494";"355325I8658R48I9";25/06/2017;00:53:14;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;25/06/2017;00:53:15;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"IU95553344";;25/06/2017;02:05:32;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;02:06:30;"Outgoing SMS";"00:00:00";"IU95553344";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;02:11:01;"Outgoing SMS";"00:00:00";"IU95553344";;;
"IU95553344";;25/06/2017;02:35:21;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;02:37:33;"Outgoing SMS";"00:00:00";"IU95553344";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;02:54:20;"Outgoing SMS";"00:00:00";"IU95553344";;;
"IU95553344";;25/06/2017;02:54:45;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"IU95553344";;25/06/2017;02:54:51;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;02:55:24;"Outgoing SMS";"00:00:00";"IU95553344";;;
"IU95553344";;25/06/2017;02:58:02;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I";25/06/2017;13:20:50;"Outgoing Call";"00:00:04";"4RU8UU64IUU";;"4RU8UU64IUU";25.06.2017 13:20:54
"4RU8U338494";;25/06/2017;13:20:50;"Forward";"00:00:03";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU64R48IR5";;25/06/2017;14:41:46;"Forward";"00:00:01";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU64R48IR5";;25/06/2017;14:41:46;"Incoming Call";"00:00:01";"4RU8UU64IUU";;;
"4RU8UU64IUU";;25/06/2017;15:23:33;"Forward";"00:00:03";"4RU8U338494";"355325I8658R48I";"4RU8U338494";
"4RU8UU64IUU";;25/06/2017;15:23:33;"Incoming Call";"00:00:03";"4RU8U338494";"355325I8658R48I";"4RU8U338494";25.06.2017 15:23:36
"4RU8UU64IUU";;25/06/2017;15:23:46;"Outgoing Call";"00:00:17";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;15:23:46;"Outgoing Call";"00:00:16";"4RU64R48IR5";;;25.06.2017 15:24:02
"4RU8U338494";"355325I8658R48I";25/06/2017;15:31:47;"Outgoing Call";"00:03:49";"4RU8UU64IUU";;"4RU8UU64IUU";25.06.2017 15:35:36
"4RU8U338494";;25/06/2017;15:31:47;"Incoming Call";"00:03:48";"4RU8UU64IUU";;;
"4RU8U338494";;25/06/2017;15:31:47;"Incoming Call";"00:03:48";"4RU8UU64IUU";"35384RI88R5889I";;25.06.2017 15:35:35
"4RU8U338494";"355325I8658R48I";25/06/2017;16:12:18;"Outgoing Call";"00:00:07";"4R844228228";;"4R844228228";25.06.2017 16:12:25
"4RU8U338494";"355325I8658R48I";25/06/2017;16:15:53;"Outgoing Call";"00:00:28";"4R844228228";;"4R844228228";25.06.2017 16:16:21
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;16:41:21;"Outgoing SMS";"00:00:00";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;16:42:10;"Outgoing SMS";"00:00:00";"4RU64R48IR5";;;
"4RU64R48IR5";;25/06/2017;16:45:00;"Incoming Call";"00:00:43";"4RU8UU64IUU";;;
"4RU64R48IR5";;25/06/2017;16:45:00;"Incoming Call";"00:00:43";"4RU8UU64IUU";"35384RI88R5889I";;25.06.2017 16:45:43
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;16:45:57;"Outgoing SMS";"00:00:00";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;16:46:02;"Outgoing SMS";"00:00:00";"4RU64R48IR5";;;
"4RU9RUI6R48";;25/06/2017;16:46:26;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU9RUI6R48";;25/06/2017;16:46:27;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU9RUI6R48";;25/06/2017;16:46:28;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";;25/06/2017;16:46:34;"Incoming Call";"00:00:08";"4RU8U338494";"355325I8658R48I";"4RU8U338494";25.06.2017 16:46:42
"4RU8UU64IUU";;25/06/2017;16:46:34;"Forward";"00:00:08";"4RU8U338494";"355325I8658R48I";"4RU8U338494";
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;16:46:34;"Outgoing Call";"00:00:05";"4RU8U338494";;;25.06.2017 16:46:39
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;16:51:51;"Outgoing SMS";"00:00:00";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;16:51:53;"Outgoing SMS";"00:00:00";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;16:51:54;"Outgoing SMS";"00:00:00";"4RU64R48IR5";;;
"4RU64R48IR5";;25/06/2017;16:52:44;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I";25/06/2017;16:55:27;"Outgoing Call";"00:01:28";"4RU8UU64IUU";;"4RU8UU64IUU";25.06.2017 16:56:55
"4RU8U338494";;25/06/2017;16:55:27;"Incoming Call";"00:01:28";"4RU8UU64IUU";"35384RI88R5889I";;25.06.2017 16:56:55
"4RU9RUI6R48";;25/06/2017;16:59:35;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;17:14:33;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;17:14:34;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU9RUI6R48";;25/06/2017;17:26:50;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;17:28:03;"Outgoing Call";"00:04:32";"4RUU9U55R43";;;25.06.2017 17:32:35
"4RU8UU64IUU";;25/06/2017;17:33:02;"Incoming Call";"00:00:43";"4RU8U338494";"355325I8658R48I";"4RU8U338494";25.06.2017 17:33:45
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;17:33:03;"Outgoing Call";"00:00:41";"4RU8U338494";;;25.06.2017 17:33:44
"4RU8UU64IUU";;25/06/2017;18:18:58;"Outgoing Call";"00:00:43";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;18:18:58;"Outgoing Call";"00:00:43";"4RU8623UR25";;;25.06.2017 18:19:41
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;18:20:08;"Outgoing Call";"00:00:33";"4RUU9U55R43";;;25.06.2017 18:20:41
"4RU8955I4UU";;25/06/2017;19:23:39;"Forward";"00:00:05";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8955I4UU";;25/06/2017;19:23:39;"Incoming Call";"00:00:04";"4RU8UU64IUU";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;19:25:39;"Outgoing Call";"00:00:38";"4RU64I8I242";;;25.06.2017 19:26:17
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;19:56:50;"Outgoing Call";"00:00:24";"4RU64I8I242";;;25.06.2017 19:57:14
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;20:17:16;"Outgoing Call";"00:00:30";"4RUU9U55R43";;;25.06.2017 20:17:46
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;20:27:07;"Outgoing Call";"00:00:07";"4RUU9U55R43";;;25.06.2017 20:27:14
"4RU64R48IR5";;25/06/2017;20:45:13;"Incoming Call";"00:00:59";"4RU8UU64IUU";;;
"4RU64R48IR5";;25/06/2017;20:45:13;"Incoming Call";"00:00:59";"4RU8UU64IUU";"35384RI88R5889I";;25.06.2017 20:46:12
"4RU8U338494";"355325I8658R48I";25/06/2017;21:42:44;"Outgoing Call";"00:03:14";"4RU889R29R9";;"4RU889R29R9";25.06.2017 21:45:58
"4RU8UU64IUU";;25/06/2017;21:50:53;"Outgoing Call";"00:00:07";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;21:50:54;"Outgoing Call";"00:00:07";"4RU8623UR25";;;25.06.2017 21:51:01
"4RU8UU64IUU";;25/06/2017;21:51:10;"Outgoing Call";"00:08:10";"4RU8955I4UU";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;21:51:11;"Outgoing Call";"00:08:10";"4RU8955I4UU";;;
"4RU9RUI6R48";;25/06/2017;21:57:28;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8623UR25";;25/06/2017;21:59:09;"Forward";"00:00:01";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8623UR25";;25/06/2017;21:59:09;"Incoming Call";"00:00:01";"4RU8UU64IUU";;;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;22:00:17;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8623UR25";;25/06/2017;22:00:42;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";25/06/2017;22:02:47;"Outgoing SMS";"00:00:00";"4RU8955I4UU";;;
"4RU9RUI6R48";;25/06/2017;22:03:10;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU9RUI6R48";;25/06/2017;22:27:55;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU9RUI6R48";;25/06/2017;22:35:37;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;00:07:30;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8623UR25";;26/06/2017;00:08:00;"Incoming Call";"00:00:43";"4RU8UU64IUU";;;
"4RU8623UR25";;26/06/2017;00:08:00;"Incoming Call";"00:00:43";"4RU8UU64IUU";"35384RI88R5889I";;26.06.2017 00:08:43
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;00:10:11;"Outgoing SMS";"00:00:00";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;00:29:43;"Outgoing SMS";"00:00:00";"4RU8623UR25";;;
"4RU8623UR25";;26/06/2017;00:30:15;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;00:39:04;"Outgoing SMS";"00:00:00";"4RU8623UR25";;;
"4RU8U338494";"355325I8658R48I9";26/06/2017;08:19:54;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;26/06/2017;08:19:55;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I";26/06/2017;08:28:01;"Outgoing Call";"00:00:43";"4R844228228";;"4R844228228";26.06.2017 08:28:44
"4RU8U338494";"355325I8658R48I";26/06/2017;08:35:29;"Outgoing Call";"00:00:04";"4R844228228";;"4R844228228";26.06.2017 08:35:33
"4RU8U338494";"355325I8658R48I";26/06/2017;08:40:15;"Outgoing Call";"00:08:36";"4R844228228";;"4R844228228";26.06.2017 08:48:51
"4RU8U338494";"355325I8658R48I9";26/06/2017;09:30:47;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU8U338494";;26/06/2017;09:30:48;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"355325I8658R48I";26/06/2017;09:48:19;"Outgoing Call";"00:10:20";"4R8IIR4IIII";;"4R8IIR4IIII";26.06.2017 09:58:39
"4RU8623UR25";;26/06/2017;11:01:48;"Forward";"00:00:01";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8623UR25";;26/06/2017;11:01:48;"Incoming Call";"00:00:01";"4RU8UU64IUU";;;
"4RU9RUI6R48";;26/06/2017;11:04:30;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8623UR25";;26/06/2017;11:13:38;"Forward";"00:00:02";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8623UR25";;26/06/2017;11:13:38;"Incoming Call";"00:00:01";"4RU8UU64IUU";;;
"4RU8623UR25";;26/06/2017;11:22:49;"Forward";"00:00:01";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8623UR25";;26/06/2017;11:22:49;"Incoming Call";"00:00:01";"4RU8UU64IUU";;;
"4RU8U338494";"355325I8658R48I";26/06/2017;11:24:15;"Outgoing Call";"00:00:02";"4RU889R29R9";;"4RU889R29R9";26.06.2017 11:24:17
"4RU8623UR25";;26/06/2017;11:25:42;"Forward";"00:00:00";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8623UR25";;26/06/2017;11:25:42;"Incoming Call";"00:00:00";"4RU8UU64IUU";;;
"4RU889R29R9";;26/06/2017;11:28:11;"Incoming Call";"00:04:06";"4RU8U338494";"355325I8658R48I";"4RU8U338494";26.06.2017 11:32:17
"4RU8623UR25";;26/06/2017;11:31:31;"Incoming Call";"00:01:12";"4RU8UU64IUU";;;
"4RU8623UR25";;26/06/2017;11:31:31;"Incoming Call";"00:01:12";"4RU8UU64IUU";"35384RI88R5889I";;26.06.2017 11:32:43
"4RU8UU46IR4";;26/06/2017;11:45:00;"Incoming Call";"00:00:08";"4RU8U338494";"355325I8658R48I";"4RU8U338494";26.06.2017 11:45:08
"4RU8UU46IR4";;26/06/2017;11:45:00;"Forward";"00:00:08";"4RU8U338494";"355325I8658R48I";"4RU8U338494";
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;13:00:33;"Outgoing Call";"00:05:33";"4RUU9U55R43";;;26.06.2017 13:06:06
"4RU8UU64IUU";;26/06/2017;13:07:13;"Outgoing Call";"00:00:05";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;13:07:14;"Outgoing Call";"00:00:05";"4RU8623UR25";;;26.06.2017 13:07:19
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;13:10:32;"Outgoing Call";"00:05:10";"4RUU9U55R43";;;26.06.2017 13:15:42
"4RU8623UR25";;26/06/2017;13:31:51;"Incoming Call";"00:00:29";"4RU8UU64IUU";;;
"4RU8623UR25";;26/06/2017;13:31:51;"Incoming Call";"00:00:29";"4RU8UU64IUU";"35384RI88R5889I";;26.06.2017 13:32:20
"4RU8695R958";;26/06/2017;13:38:24;"Incoming Call";"00:00:13";"4RU8U338494";"355325I8658R48I";"4RU8U338494";26.06.2017 13:38:37
"4RU9RUI6R48";;26/06/2017;13:41:02;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;13:49:57;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;13:49:59;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;13:50:00;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU9RUI6R48";;26/06/2017;13:53:31;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;13:58:03;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;13:58:05;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;13:58:08;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;13:58:09;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;14:00:25;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU9RUI6R48";;26/06/2017;14:03:20;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;14:06:01;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;14:06:02;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;14:06:03;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU8695R958";;26/06/2017;14:09:47;"Incoming Call";"00:00:07";"4RU8U338494";"355325I8658R48I";"4RU8U338494";26.06.2017 14:09:54
"4RU8UU64IUU";;26/06/2017;14:19:20;"Outgoing Call";"00:00:13";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;14:19:21;"Outgoing Call";"00:00:13";"4RU8623UR25";;;26.06.2017 14:19:34
"4RU9RUI6R48";;26/06/2017;14:33:20;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU9RUI6R48";;26/06/2017;14:33:21;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU9RUI6R48";;26/06/2017;14:33:22;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU9RUI6R48";;26/06/2017;14:34:05;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;14:34:58;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
"4RU9RUI6R48";;26/06/2017;14:40:18;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU9RUI6R48";;26/06/2017;14:40:19;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";26/06/2017;14:42:59;"Outgoing SMS";"00:00:00";"4RU9RUI6R48";;;
